"gene_id","length"
"RNU6-366P",106
"RNU6-367P",100
"RNU6-368P",107
"RNU6-369P",102
"RNU6-36P",106
"RNU6-370P",104
"RNU6-371P",108
"RNU6-373P",97
"RNU6-374P",108
"RNU6-375P",100
"RNU6-376P",106
"RNU6-377P",102
"RNU6-378P",106
"RNU6-379P",104
"RNU6-37P",105
"RNU6-380P",107
"RNU6-381P",108
"RNU6-382P",106
"RNU6-383P",94
"RNU6-384P",104
"RNU6-386P",107
"RNU6-387P",105
"RNU6-388P",105
"RNU6-389P",105
"RNU6-38P",106
"RNU6-390P",103
"RNU6-391P",104
"RNU6-392P",101
"RNU6-393P",106
"RNU6-394P",107
"RNU6-395P",106
"RNU6-396P",105
"RNU6-397P",104
"RNU6-398P",109
"RNU6-399P",98
"RNU6-39P",106
"RNU6-3P",106
"RNU6-400P",106
"RNU6-401P",96
"RNU6-402P",103
"RNU6-403P",104
"RNU6-405P",110
"RNU6-406P",107
"RNU6-407P",104
"RNU6-408P",100
"RNU6-409P",208
"RNU6-40P",106
"RNU6-410P",107
"RNU6-411P",107
"RNU6-412P",106
"RNU6-413P",107
"RNU6-414P",104
"RNU6-415P",97
"RNU6-416P",103
"RNU6-417P",107
"RNU6-418P",107
"RNU6-419P",108
"RNU6-41P",106
"RNU6-420P",107
"RNU6-421P",107
"RNU6-422P",107
"RNU6-424P",105
"RNU6-425P",102
"RNU6-426P",97
"RNU6-428P",91
"RNU6-429P",107
"RNU6-42P",106
"RNU6-430P",107
"RNU6-431P",106
"RNU6-432P",109
"RNU6-433P",104
"RNU6-434P",107
"RNU6-435P",105
"RNU6-436P",114
"RNU6-437P",95
"RNU6-438P",103
"RNU6-439P",106
"RNU6-43P",104
"RNU6-440P",105
"RNU6-441P",106
"RNU6-442P",104
"RNU6-443P",107
"RNU6-444P",108
"RNU6-445P",100
"RNU6-446P",106
"RNU6-447P",104
"RNU6-448P",107
"RNU6-449P",107
"RNU6-44P",106
"RNU6-450P",107
"RNU6-451P",100
"RNU6-452P",214
"RNU6-453P",85
"RNU6-454P",102
"RNU6-455P",107
"RNU6-456P",107
"RNU6-457P",107
"RNU6-458P",107
"RNU6-45P",106
"RNU6-460P",108
"RNU6-461P",107
"RNU6-462P",105
"RNU6-463P",107
"RNU6-464P",104
"RNU6-465P",101
"RNU6-466P",309
"RNU6-467P",110
"RNU6-468P",108
"RNU6-469P",101
"RNU6-46P",106
"RNU6-470P",104
"RNU6-471P",106
"RNU6-472P",107
"RNU6-473P",107
"RNU6-474P",107
"RNU6-475P",104
"RNU6-476P",107
"RNU6-477P",107
"RNU6-478P",110
"RNU6-479P",105
"RNU6-47P",106
"RNU6-480P",106
"RNU6-481P",107
"RNU6-482P",107
"RNU6-483P",108
"RNU6-484P",107
"RNU6-485P",214
"RNU6-486P",107
"RNU6-487P",102
"RNU6-488P",99
"RNU6-489P",214
"RNU6-48P",106
"RNU6-490P",107
"RNU6-491P",110
"RNU6-492P",102
"RNU6-493P",108
"RNU6-494P",90
"RNU6-495P",107
"RNU6-496P",70
"RNU6-497P",104
"RNU6-498P",214
"RNU6-499P",107
"RNU6-49P",106
"RNU6-4P",106
"RNU6-500P",107
"RNU6-501P",100
"RNU6-502P",108
"RNU6-503P",105
"RNU6-504P",104
"RNU6-505P",107
"RNU6-506P",94
"RNU6-507P",100
"RNU6-508P",103
"RNU6-509P",105
"RNU6-50P",478
"RNU6-510P",73
"RNU6-511P",102
"RNU6-512P",78
"RNU6-513P",104
"RNU6-514P",107
"RNU6-516P",73
"RNU6-517P",110
"RNU6-518P",96
"RNU6-519P",108
"RNU6-520P",104
"RNU6-521P",105
"RNU6-522P",107
"RNU6-523P",54
"RNU6-524P",107
"RNU6-525P",104
"RNU6-526P",212
"RNU6-527P",104
"RNU6-528P",100
"RNU6-529P",104
"RNU6-52P",96
"RNU6-530P",107
"RNU6-531P",104
"RNU6-532P",107
"RNU6-533P",107
"RNU6-534P",106
"RNU6-535P",107
"RNU6-536P",105
"RNU6-537P",64
"RNU6-538P",107
"RNU6-539P",103
"RNU6-53P",106
"RNU6-540P",100
"RNU6-541P",110
"RNU6-542P",103
"RNU6-543P",108
"RNU6-544P",107
"RNU6-545P",208
"RNU6-546P",107
"RNU6-547P",102
"RNU6-548P",115
"RNU6-549P",106
"RNU6-54P",80
"RNU6-550P",101
"RNU6-551P",103
"RNU6-552P",119
"RNU6-553P",96
"RNU6-554P",106
"RNU6-555P",106
"RNU6-556P",105
"RNU6-557P",110
"RNU6-558P",104
"RNU6-559P",98
"RNU6-55P",214
"RNU6-560P",108
"RNU6-561P",102
"RNU6-562P",107
"RNU6-563P",108
"RNU6-564P",104
"RNU6-565P",100
"RNU6-566P",107
"RNU6-567P",107
"RNU6-56P",93
"RNU6-570P",105
"RNU6-571P",107
"RNU6-572P",80
"RNU6-573P",106
"RNU6-574P",107
"RNU6-575P",105
"RNU6-576P",102
"RNU6-577P",98
"RNU6-578P",103
"RNU6-579P",102
"RNU6-57P",103
"RNU6-580P",107
"RNU6-581P",105
"RNU6-582P",105
"RNU6-583P",92
"RNU6-584P",95
"RNU6-586P",104
"RNU6-587P",106
"RNU6-588P",105
"RNU6-589P",106
"RNU6-58P",103
"RNU6-590P",107
"RNU6-591P",106
"RNU6-592P",103
"RNU6-593P",112
"RNU6-595P",84
"RNU6-596P",196
"RNU6-597P",102
"RNU6-598P",105
"RNU6-599P",107
"RNU6-59P",107
"RNU6-5P",106
"RNU6-600P",99
"RNU6-601P",107
"RNU6-602P",105
"RNU6-603P",856
"RNU6-604P",100
"RNU6-605P",108
"RNU6-606P",111
"RNU6-607P",108
"RNU6-608P",104
"RNU6-609P",107
"RNU6-60P",106
"RNU6-610P",107
"RNU6-611P",101
"RNU6-612P",102
"RNU6-613P",108
"RNU6-614P",107
"RNU6-615P",106
"RNU6-616P",107
"RNU6-617P",107
"RNU6-618P",112
"RNU6-619P",108
"RNU6-61P",109
"RNU6-620P",96
"RNU6-621P",109
"RNU6-622P",103
"RNU6-623P",105
"RNU6-624P",107
"RNU6-625P",107
"RNU6-626P",113
"RNU6-627P",102
"RNU6-628P",107
"RNU6-629P",102
"RNU6-62P",102
"RNU6-630P",106
"RNU6-631P",214
"RNU6-632P",64
"RNU6-633P",104
"RNU6-634P",106
"RNU6-635P",102
"RNU6-636P",107
"RNU6-637P",107
"RNU6-638P",104
"RNU6-639P",107
"RNU6-63P",95
"RNU6-640P",105
"RNU6-641P",106
"RNU6-642P",104
"RNU6-643P",107
"RNU6-644P",98
"RNU6-645P",106
"RNU6-646P",106
"RNU6-647P",107
"RNU6-648P",107
"RNU6-649P",107
"RNU6-64P",105
"RNU6-650P",115
"RNU6-651P",105
"RNU6-652P",107
"RNU6-653P",106
"RNU6-654P",107
"RNU6-655P",107
"RNU6-656P",107
"RNU6-657P",106
"RNU6-658P",105
"RNU6-659P",104
"RNU6-65P",98
"RNU6-660P",109
"RNU6-661P",107
"RNU6-662P",104
"RNU6-663P",106
"RNU6-664P",107
"RNU6-665P",107
"RNU6-666P",214
"RNU6-667P",102
"RNU6-668P",107
"RNU6-669P",106
"RNU6-66P",104
"RNU6-670P",104
"RNU6-672P",107
"RNU6-673P",102
"RNU6-674P",107
"RNU6-675P",104
"RNU6-677P",101
"RNU6-678P",109
"RNU6-679P",106
"RNU6-67P",97
"RNU6-680P",105
"RNU6-681P",104
"RNU6-682P",212
"RNU6-684P",106
"RNU6-685P",95
"RNU6-686P",107
"RNU6-687P",89
"RNU6-689P",107
"RNU6-68P",104
"RNU6-690P",106
"RNU6-692P",107
"RNU6-693P",107
"RNU6-694P",147
"RNU6-695P",104
"RNU6-696P",107
"RNU6-697P",107
"RNU6-698P",107
"RNU6-699P",110
"RNU6-69P",104
"RNU6-6P",107
"RNU6-7",107
"RNU6-700P",107
"RNU6-701P",107
"RNU6-702P",107
"RNU6-703P",107
"RNU6-704P",103
"RNU6-705P",104
"RNU6-706P",104
"RNU6-707P",80
"RNU6-708P",107
"RNU6-709P",104
"RNU6-70P",60
"RNU6-710P",105
"RNU6-711P",106
"RNU6-712P",100
"RNU6-713P",107
"RNU6-714P",103
"RNU6-715P",103
"RNU6-716P",103
"RNU6-717P",104
"RNU6-718P",105
"RNU6-719P",104
"RNU6-71P",107
"RNU6-720P",108
"RNU6-721P",105
"RNU6-722P",104
"RNU6-723P",107
"RNU6-724P",210
"RNU6-725P",102
"RNU6-726P",107
"RNU6-727P",101
"RNU6-728P",104
"RNU6-729P",214
"RNU6-72P",106
"RNU6-730P",104
"RNU6-731P",111
"RNU6-732P",104
"RNU6-733P",104
"RNU6-735P",107
"RNU6-737P",105
"RNU6-738P",104
"RNU6-739P",103
"RNU6-73P",107
"RNU6-740P",105
"RNU6-741P",214
"RNU6-742P",101
"RNU6-743P",96
"RNU6-744P",103
"RNU6-745P",106
"RNU6-746P",109
"RNU6-747P",208
"RNU6-748P",107
"RNU6-749P",107
"RNU6-74P",106
"RNU6-750P",107
"RNU6-751P",101
"RNU6-752P",102
"RNU6-753P",107
"RNU6-754P",107
"RNU6-755P",103
"RNU6-756P",107
"RNU6-757P",100
"RNU6-758P",89
"RNU6-759P",103
"RNU6-75P",104
"RNU6-760P",97
"RNU6-761P",106
"RNU6-762P",102
"RNU6-763P",106
"RNU6-764P",105
"RNU6-765P",99
"RNU6-766P",107
"RNU6-767P",107
"RNU6-768P",214
"RNU6-769P",104
"RNU6-76P",208
"RNU6-770P",105
"RNU6-771P",424
"RNU6-772P",105
"RNU6-774P",107
"RNU6-775P",96
"RNU6-776P",104
"RNU6-777P",104
"RNU6-778P",103
"RNU6-77P",91
"RNU6-780P",104
"RNU6-781P",101
"RNU6-782P",104
"RNU6-783P",105
"RNU6-784P",106
"RNU6-785P",104
"RNU6-786P",90
"RNU6-787P",214
"RNU6-788P",104
"RNU6-789P",102
"RNU6-78P",107
"RNU6-790P",105
"RNU6-791P",104
"RNU6-792P",107
"RNU6-793P",104
"RNU6-794P",64
"RNU6-795P",103
"RNU6-796P",107
"RNU6-797P",103
"RNU6-798P",103
"RNU6-799P",107
"RNU6-79P",107
"RNU6-8",107
"RNU6-800P",103
"RNU6-801P",105
"RNU6-803P",102
"RNU6-804P",107
"RNU6-805P",106
"RNU6-806P",105
"RNU6-807P",107
"RNU6-808P",108
"RNU6-809P",107
"RNU6-80P",107
"RNU6-810P",107
"RNU6-811P",107
"RNU6-812P",107
"RNU6-813P",107
"RNU6-815P",113
"RNU6-816P",107
"RNU6-817P",104
"RNU6-818P",108
"RNU6-819P",107
"RNU6-81P",104
"RNU6-820P",104
"RNU6-821P",214
"RNU6-822P",106
"RNU6-823P",206
"RNU6-824P",104
"RNU6-826P",98
"RNU6-827P",106
"RNU6-828P",107
"RNU6-829P",76
"RNU6-82P",107
"RNU6-830P",107
"RNU6-831P",107
"RNU6-832P",105
"RNU6-833P",107
"RNU6-834P",110
"RNU6-835P",104
"RNU6-836P",107
"RNU6-837P",108
"RNU6-838P",108
"RNU6-839P",108
"RNU6-83P",112
"RNU6-840P",64
"RNU6-841P",106
"RNU6-842P",212
"RNU6-843P",104
"RNU6-844P",102
"RNU6-845P",103
"RNU6-847P",108
"RNU6-848P",107
"RNU6-849P",105
"RNU6-84P",102
"RNU6-850P",721
"RNU6-851P",107
"RNU6-853P",107
"RNU6-854P",107
"RNU6-855P",104
"RNU6-856P",98
"RNU6-857P",110
"RNU6-858P",107
"RNU6-859P",107
"RNU6-85P",107
"RNU6-860P",208
"RNU6-861P",106
"RNU6-862P",105
"RNU6-863P",104
"RNU6-864P",108
"RNU6-865P",107
"RNU6-866P",244
"RNU6-867P",107
"RNU6-869P",106
"RNU6-86P",105
"RNU6-871P",100
"RNU6-873P",107
"RNU6-874P",105
"RNU6-875P",106
"RNU6-876P",104
"RNU6-877P",107
"RNU6-878P",110
"RNU6-879P",108
"RNU6-87P",108
"RNU6-880P",106
"RNU6-881P",102
"RNU6-882P",103
"RNU6-883P",107
"RNU6-884P",107
"RNU6-885P",104
"RNU6-886P",105
"RNU6-887P",100
"RNU6-888P",78
"RNU6-889P",103
"RNU6-88P",100
"RNU6-890P",106
"RNU6-891P",110
"RNU6-892P",99
"RNU6-893P",100
"RNU6-894P",105
"RNU6-895P",103
"RNU6-896P",107
"RNU6-897P",105
"RNU6-898P",104
"RNU6-899P",107
"RNU6-89P",100
"RNU6-9",107
"RNU6-900P",102
"RNU6-901P",106
"RNU6-902P",91
"RNU6-903P",86
"RNU6-904P",101
"RNU6-905P",107
"RNU6-906P",107
"RNU6-907P",102
"RNU6-908P",94
"RNU6-909P",107
"RNU6-90P",106
"RNU6-910P",107
"RNU6-911P",104
"RNU6-912P",104
"RNU6-913P",95
"RNU6-914P",93
"RNU6-915P",103
"RNU6-916P",109
"RNU6-917P",104
"RNU6-918P",106
"RNU6-919P",104
"RNU6-91P",107
"RNU6-920P",92
"RNU6-921P",107
"RNU6-922P",99
"RNU6-923P",214
"RNU6-924P",108
"RNU6-925P",104
"RNU6-926P",107
"RNU6-927P",100
"RNU6-928P",104
"RNU6-929P",106
"RNU6-92P",104
"RNU6-930P",700
"RNU6-931P",107
"RNU6-932P",106
"RNU6-933P",107
"RNU6-934P",107
"RNU6-935P",100
"RNU6-936P",107
"RNU6-937P",106
"RNU6-938P",103
"RNU6-939P",107
"RNU6-940P",104
"RNU6-941P",107
"RNU6-942P",107
"RNU6-943P",294
"RNU6-944P",107
"RNU6-945P",107
"RNU6-946P",107
"RNU6-947P",106
"RNU6-948P",107
"RNU6-949P",107
"RNU6-94P",105
"RNU6-950P",107
"RNU6-951P",107
"RNU6-952P",108
"RNU6-953P",106
"RNU6-954P",107
"RNU6-955P",104
"RNU6-956P",103
"RNU6-957P",99
"RNU6-958P",71
"RNU6-959P",107
"RNU6-95P",107
"RNU6-960P",120
"RNU6-961P",105
"RNU6-964P",69
"RNU6-965P",96
"RNU6-966P",103
"RNU6-967P",108
"RNU6-968P",107
"RNU6-969P",105
"RNU6-970P",107
"RNU6-971P",106
"RNU6-972P",102
"RNU6-973P",107
"RNU6-974P",108
"RNU6-975P",105
"RNU6-976P",111
"RNU6-977P",103
"RNU6-978P",206
"RNU6-979P",107
"RNU6-97P",102
"RNU6-980P",103
"RNU6-982P",102
"RNU6-983P",103
"RNU6-984P",109
"RNU6-985P",104
"RNU6-986P",102
"RNU6-987P",104
"RNU6-988P",107
"RNU6-989P",107
"RNU6-98P",96
"RNU6-990P",104
"RNU6-991P",107
"RNU6-992P",108
"RNU6-993P",95
"RNU6-994P",70
"RNU6-995P",107
"RNU6-996P",107
"RNU6-997P",107
"RNU6-998P",101
"RNU6-999P",105
"RNU6-99P",107
"RNU6ATAC",125
"RNU6ATAC10P",80
"RNU6ATAC11P",125
"RNU6ATAC12P",115
"RNU6ATAC13P",131
"RNU6ATAC14P",91
"RNU6ATAC15P",121
"RNU6ATAC16P",138
"RNU6ATAC17P",71
"RNU6ATAC18P",101
"RNU6ATAC19P",110
"RNU6ATAC20P",127
"RNU6ATAC21P",126
"RNU6ATAC22P",89
"RNU6ATAC23P",123
"RNU6ATAC24P",135
"RNU6ATAC25P",79
"RNU6ATAC26P",121
"RNU6ATAC27P",119
"RNU6ATAC28P",99
"RNU6ATAC29P",125
"RNU6ATAC2P",125
"RNU6ATAC30P",122
"RNU6ATAC31P",125
"RNU6ATAC32P",76
"RNU6ATAC33P",126
"RNU6ATAC34P",121
"RNU6ATAC35P",1793
"RNU6ATAC36P",80
"RNU6ATAC37P",108
"RNU6ATAC38P",125
"RNU6ATAC39P",149
"RNU6ATAC3P",125
"RNU6ATAC40P",274
"RNU6ATAC41P",122
"RNU6ATAC42P",95
"RNU6ATAC4P",125
"RNU6ATAC5P",125
"RNU6ATAC6P",125
"RNU6ATAC7P",122
"RNU6ATAC8P",126
"RNU6ATAC9P",116
"RNU6V",336
"RNU7-1",63
"RNU7-102P",62
"RNU7-103P",56
"RNU7-104P",79
"RNU7-105P",62
"RNU7-106P",45
"RNU7-107P",61
"RNU7-10P",58
"RNU7-110P",62
"RNU7-111P",62
"RNU7-113P",62
"RNU7-115P",55
"RNU7-116P",124
"RNU7-119P",63
"RNU7-11P",61
"RNU7-120P",63
"RNU7-121P",62
"RNU7-123P",60
"RNU7-124P",62
"RNU7-125P",124
"RNU7-126P",62
"RNU7-127P",62
"RNU7-128P",62
"RNU7-129P",62
"RNU7-12P",58
"RNU7-130P",62
"RNU7-133P",62
"RNU7-134P",64
"RNU7-136P",69
"RNU7-137P",62
"RNU7-138P",64
"RNU7-13P",60
"RNU7-140P",60
"RNU7-141P",62
"RNU7-143P",65
"RNU7-144P",76
"RNU7-147P",62
"RNU7-148P",62
"RNU7-149P",59
"RNU7-14P",60
"RNU7-151P",53
"RNU7-152P",64
"RNU7-153P",62
"RNU7-154P",62
"RNU7-155P",63
"RNU7-156P",74
"RNU7-157P",66
"RNU7-159P",62
"RNU7-15P",259
"RNU7-160P",62
"RNU7-161P",62
"RNU7-164P",62
"RNU7-165P",60
"RNU7-167P",62
"RNU7-169P",61
"RNU7-16P",62
"RNU7-170P",61
"RNU7-171P",57
"RNU7-172P",64
"RNU7-173P",76
"RNU7-174P",59
"RNU7-175P",61
"RNU7-176P",62
"RNU7-179P",68
"RNU7-17P",62
"RNU7-180P",63
"RNU7-181P",74
"RNU7-182P",62
"RNU7-183P",62
"RNU7-185P",60
"RNU7-186P",63
"RNU7-187P",68
"RNU7-188P",64
"RNU7-18P",59
"RNU7-190P",61
"RNU7-192P",61
"RNU7-193P",65
"RNU7-194P",63
"RNU7-195P",62
"RNU7-196P",62
"RNU7-197P",62
"RNU7-19P",60
"RNU7-200P",62
"RNU7-20P",55
"RNU7-21P",61
"RNU7-22P",59
"RNU7-23P",60
"RNU7-24P",55
"RNU7-25P",63
"RNU7-26P",60
"RNU7-27P",58
"RNU7-28P",59
"RNU7-29P",59
"RNU7-2P",61
"RNU7-30P",61
"RNU7-31P",61
"RNU7-32P",59
"RNU7-33P",59
"RNU7-34P",62
"RNU7-35P",61
"RNU7-36P",55
"RNU7-37P",59
"RNU7-38P",56
"RNU7-39P",59
"RNU7-3P",60
"RNU7-40P",60
"RNU7-41P",60
"RNU7-42P",60
"RNU7-43P",60
"RNU7-44P",62
"RNU7-45P",61
"RNU7-46P",56
"RNU7-47P",58
"RNU7-48P",59
"RNU7-49P",57
"RNU7-4P",60
"RNU7-50P",56
"RNU7-51P",59
"RNU7-52P",62
"RNU7-53P",58
"RNU7-54P",61
"RNU7-55P",118
"RNU7-56P",59
"RNU7-57P",59
"RNU7-58P",56
"RNU7-59P",58
"RNU7-5P",60
"RNU7-60P",60
"RNU7-61P",57
"RNU7-62P",260
"RNU7-63P",62
"RNU7-64P",58
"RNU7-65P",60
"RNU7-66P",64
"RNU7-67P",60
"RNU7-68P",57
"RNU7-69P",58
"RNU7-6P",62
"RNU7-70P",53
"RNU7-71P",58
"RNU7-72P",57
"RNU7-73P",55
"RNU7-74P",59
"RNU7-75P",61
"RNU7-76P",57
"RNU7-77P",57
"RNU7-78P",56
"RNU7-79P",54
"RNU7-7P",58
"RNU7-80P",53
"RNU7-81P",60
"RNU7-82P",60
"RNU7-83P",60
"RNU7-84P",62
"RNU7-85P",259
"RNU7-86P",250
"RNU7-87P",62
"RNU7-88P",63
"RNU7-89P",62
"RNU7-8P",59
"RNU7-90P",62
"RNU7-92P",76
"RNU7-93P",61
"RNU7-94P",63
"RNU7-95P",64
"RNU7-96P",64
"RNU7-97P",62
"RNU7-99P",62
"RNU7-9P",261
"RNVU1-1",164
"RNVU1-14",164
"RNVU1-15",165
"RNVU1-17",164
"RNVU1-18",164
"RNVU1-19",167
"RNVU1-2",162
"RNVU1-21",156
"RNVU1-22",157
"RNVU1-23",135
"RNVU1-24",162
"RNVU1-2A",330
"RNVU1-3",161
"RNVU1-32",164
"RNVU1-33",170
"RNVU1-34",164
"RNVU1-4",164
"RNVU1-6",164
"RNVU1-7",164
"RNVU1-8",141
"RNY1",113
"RNY1P1",112
"RNY1P10",113
"RNY1P11",110
"RNY1P12",100
"RNY1P13",101
"RNY1P14",108
"RNY1P15",107
"RNY1P16",111
"RNY1P2",117
"RNY1P3",118
"RNY1P4",115
"RNY1P5",115
"RNY1P6",109
"RNY1P7",110
"RNY1P8",114
"RNY1P9",118
"RNY3",102
"RNY3P1",100
"RNY3P10",102
"RNY3P11",100
"RNY3P12",94
"RNY3P13",99
"RNY3P14",102
"RNY3P15",84
"RNY3P16",101
"RNY3P2",98
"RNY3P3",102
"RNY3P4",99
"RNY3P5",302
"RNY3P6",78
"RNY3P7",101
"RNY3P8",63
"RNY3P9",106
"RNY4",96
"RNY4P1",94
"RNY4P10",552
"RNY4P11",94
"RNY4P13",94
"RNY4P14",92
"RNY4P15",93
"RNY4P16",98
"RNY4P17",95
"RNY4P18",87
"RNY4P19",94
"RNY4P2",93
"RNY4P20",92
"RNY4P21",73
"RNY4P22",93
"RNY4P23",94
"RNY4P24",93
"RNY4P25",92
"RNY4P26",88
"RNY4P27",91
"RNY4P28",93
"RNY4P29",94
"RNY4P3",93
"RNY4P30",95
"RNY4P31",88
"RNY4P34",90
"RNY4P36",96
"RNY4P37",96
"RNY4P4",103
"RNY4P5",95
"RNY4P6",95
"RNY4P7",93
"RNY4P8",95
"RNY4P9",94
"RNY5",84
"RNY5P1",83
"RNY5P10",74
"RNY5P2",60
"RNY5P3",75
"RNY5P4",81
"RNY5P5",74
"RNY5P6",76
"RNY5P7",75
"RNY5P8",68
"RNY5P9",81
"RO60",9751
"ROBO1",8239
"ROBO2",10416
"ROBO2P1",277
"ROBO3",4928
"ROBO4",4294
"ROCK1",9446
"ROCK1P1",3239
"ROCK2",10242
"ROCR",363
"ROGDI",1667
"ROM1",1358
"ROMO1",463
"ROPN1",3020
"ROPN1B",1184
"ROPN1L",1688
"ROPN1L-AS1",803
"ROR1",10058
"ROR1-AS1",3455
"ROR2",7599
"RORA",26084
"RORA-AS1",2483
"RORA-AS2",1025
"RORB",9687
"RORB-AS1",824
"RORC",4017
"ROS1",13459
"RP1",14087
"RP1L1",16007
"RP2",3700
"RP9",1780
"RP9P",1297
"RPA1",5434
"RPA2",1969
"RPA2P1",1427
"RPA2P2",1125
"RPA2P3",1125
"RPA3",2020
"RPA3P1",599
"RPA3P2",552
"RPA4",1560
"RPAIN",2561
"RPAP1",4969
"RPAP2",21465
"RPAP2P1",1295
"RPAP3",4339
"RPAP3-DT",7487
"RPE",4545
"RPE65",2973
"RPEL1",2130
"RPEP1",653
"RPEP2",711
"RPEP3",903
"RPEP4",834
"RPEP5",268
"RPEP6",628
"RPF1",1948
"RPF2",4431
"RPF2P1",957
"RPF2P2",896
"RPGR",6797
"RPGRIP1",4320
"RPGRIP1L",15378
"RPH3A",5316
"RPH3AL",6399
"RPH3AL-AS1",2109
"RPIA",1813
"RPIAP1",504
"RPL10",2585
"RPL10A",977
"RPL10AP1",706
"RPL10AP10",10310
"RPL10AP11",706
"RPL10AP12",722
"RPL10AP13",514
"RPL10AP2",716
"RPL10AP3",716
"RPL10AP4",715
"RPL10AP5",689
"RPL10AP6",713
"RPL10AP7",732
"RPL10AP8",9175
"RPL10AP9",706
"RPL10L",772
"RPL10P1",747
"RPL10P10",628
"RPL10P11",742
"RPL10P12",378
"RPL10P13",372
"RPL10P14",377
"RPL10P15",378
"RPL10P16",749
"RPL10P17",383
"RPL10P18",374
"RPL10P19",756
"RPL10P2",739
"RPL10P3",377
"RPL10P4",361
"RPL10P5",768
"RPL10P6",366
"RPL10P7",726
"RPL10P8",369
"RPL10P9",745
"RPL11",1044
"RPL11P1",609
"RPL11P2",593
"RPL11P3",1202
"RPL11P4",431
"RPL11P5",603
"RPL12",634
"RPL12P1",1899
"RPL12P10",612
"RPL12P11",632
"RPL12P12",625
"RPL12P13",631
"RPL12P14",613
"RPL12P15",638
"RPL12P16",628
"RPL12P17",1264
"RPL12P18",602
"RPL12P19",623
"RPL12P2",619
"RPL12P20",479
"RPL12P21",539
"RPL12P22",472
"RPL12P23",446
"RPL12P24",477
"RPL12P25",617
"RPL12P26",608
"RPL12P27",517
"RPL12P28",474
"RPL12P29",591
"RPL12P3",396
"RPL12P30",629
"RPL12P31",619
"RPL12P32",626
"RPL12P33",631
"RPL12P34",477
"RPL12P35",625
"RPL12P36",450
"RPL12P37",592
"RPL12P38",623
"RPL12P39",482
"RPL12P4",623
"RPL12P40",479
"RPL12P41",632
"RPL12P42",634
"RPL12P43",499
"RPL12P44",633
"RPL12P45",5798
"RPL12P46",195
"RPL12P47",174
"RPL12P49",121
"RPL12P5",392
"RPL12P50",169
"RPL12P6",614
"RPL12P7",556
"RPL12P8",560
"RPL12P9",627
"RPL13",4726
"RPL13A",1127
"RPL13AP",3836
"RPL13AP10",1911
"RPL13AP11",627
"RPL13AP12",600
"RPL13AP13",664
"RPL13AP14",651
"RPL13AP15",819
"RPL13AP16",658
"RPL13AP17",1795
"RPL13AP18",673
"RPL13AP19",633
"RPL13AP2",578
"RPL13AP20",660
"RPL13AP21",660
"RPL13AP22",1318
"RPL13AP23",806
"RPL13AP24",925
"RPL13AP25",660
"RPL13AP26",989
"RPL13AP3",1473
"RPL13AP5",658
"RPL13AP6",653
"RPL13AP7",1121
"RPL13AP8",1131
"RPL13AP9",824
"RPL13P",5464
"RPL13P10",526
"RPL13P11",645
"RPL13P12",709
"RPL13P13",857
"RPL13P14",554
"RPL13P2",720
"RPL13P4",641
"RPL13P5",634
"RPL13P6",691
"RPL13P7",647
"RPL13P8",502
"RPL13P9",533
"RPL14",7136
"RPL14P1",722
"RPL14P2",652
"RPL14P3",681
"RPL14P4",686
"RPL14P5",762
"RPL14P6",449
"RPL15",6452
"RPL15P1",693
"RPL15P11",681
"RPL15P12",895
"RPL15P13",730
"RPL15P14",816
"RPL15P15",948
"RPL15P16",701
"RPL15P17",702
"RPL15P18",696
"RPL15P19",956
"RPL15P2",2070
"RPL15P20",1394
"RPL15P21",677
"RPL15P22",724
"RPL15P3",706
"RPL15P4",5200
"RPL15P5",1026
"RPL15P6",946
"RPL15P7",950
"RPL15P8",950
"RPL15P9",679
"RPL17",1119
"RPL17-C18orf32",1949
"RPL17P1",536
"RPL17P10",486
"RPL17P11",619
"RPL17P12",526
"RPL17P13",531
"RPL17P14",497
"RPL17P15",1593
"RPL17P16",617
"RPL17P17",598
"RPL17P18",615
"RPL17P19",549
"RPL17P2",482
"RPL17P20",607
"RPL17P21",571
"RPL17P22",611
"RPL17P23",603
"RPL17P24",614
"RPL17P25",611
"RPL17P26",613
"RPL17P27",603
"RPL17P28",551
"RPL17P29",1214
"RPL17P3",684
"RPL17P30",523
"RPL17P31",613
"RPL17P32",525
"RPL17P33",614
"RPL17P34",614
"RPL17P35",543
"RPL17P36",613
"RPL17P37",607
"RPL17P38",585
"RPL17P39",614
"RPL17P4",585
"RPL17P40",962
"RPL17P41",599
"RPL17P42",520
"RPL17P43",648
"RPL17P44",601
"RPL17P45",579
"RPL17P46",528
"RPL17P47",495
"RPL17P48",585
"RPL17P49",208
"RPL17P5",614
"RPL17P50",821
"RPL17P51",298
"RPL17P6",611
"RPL17P7",614
"RPL17P8",601
"RPL17P9",612
"RPL18",643
"RPL18A",634
"RPL18AP1",1254
"RPL18AP10",506
"RPL18AP11",619
"RPL18AP12",1234
"RPL18AP13",620
"RPL18AP14",629
"RPL18AP15",611
"RPL18AP16",615
"RPL18AP17",260
"RPL18AP2",547
"RPL18AP3",624
"RPL18AP4",619
"RPL18AP5",620
"RPL18AP6",617
"RPL18AP7",617
"RPL18AP8",606
"RPL18AP9",605
"RPL18P1",571
"RPL18P10",542
"RPL18P11",634
"RPL18P12",637
"RPL18P13",642
"RPL18P2",601
"RPL18P3",643
"RPL18P4",450
"RPL18P5",618
